Individual	Parent1	Parent2	Pedigree
C.N.S.	Clemson	-	( C.N.S. ( Clemson ( PI_71659 , - ) , - ) )
C04065	Pioneer_P92B63	XB36L	( C04065 ( Pioneer_P92B63 , XB36L ( Pioneer_P9362 , 90683 ( Pioneer_P9362 , G40-3P9392 ) ) ) )
C05526R002	XB16H	Pioneer_P92B24	( C05526R002 ( XB16H ( Syngenta_S19-90 , MO30732-51 ) , Pioneer_P92B24 ) )
C101	Dunfield	Manchu	( C101 ( Dunfield ( PI_36846 , - ) , Manchu ( PI_30593 , - ) ) )
C1065	C985	-	( C1065 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1066	C985	-	( C1066 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1067	C985	-	( C1067 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1069	C985	-	( C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1070	Ogden	Kent	( C1070 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Kent ) )
C1071	C985	-	( C1071 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1074	C985	-	( C1074 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1076	C985	-	( C1076 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1078	C985	-	( C1078 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1079	C985	-	( C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )
C1128	Wabash	Hawkeye	( C1128 ( Wabash , Hawkeye ) )
C1212	LX1061-9-9	Blackhawk	( C1212 ( LX1061-9-9 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , Blackhawk ) )
C1213	C1067	Monroe	( C1213 ( C1067 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) , Monroe ) )
C1220	LX1061-9-15	Richland	( C1220 ( LX1061-9-15 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , Richland ) )
C1223	C1070	Adams	( C1223 ( C1070 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Kent ) , Adams ) )
C1245	Korean	C1067	( C1245 ( Korean , C1067 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1253	Blackhawk	Harosoy	( C1253 ( Blackhawk , Harosoy ) )
C1255	Harosoy	Clark	( C1255 ( Harosoy , Clark ) )
C1264	Harosoy	C1079	( C1264 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1265	Harosoy	C1079	( C1265 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1266	Harosoy	C1079	( C1266 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1266R	Harosoy	C1079	( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1268	Harosoy	C1079	( C1268 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1282	C1069	Clark	( C1282 ( C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) , Clark ) )
C1306	C1069	Clark	( C1306 ( C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) , Clark ) )
C1311	Wabash	C1069	( C1311 ( Wabash , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1335	Harosoy	C1069	( C1335 ( Harosoy , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1336	Harosoy	C1069	( C1336 ( Harosoy , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )
C1347	Lindarin	A50-8618-1	( C1347 ( Lindarin , A50-8618-1 ) )
C1362	Lindarin	Harosoy	( C1362 ( Lindarin , Harosoy ) )
C1367	Lindarin	Shelby	( C1367 ( Lindarin , Shelby ) )
C1424	C1253	Kent	( C1424 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1426	C1253	Kent	( C1426 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C143	PI_70218-2-6-7	-	( C143 ( PI_70218-2-6-7 , - ) )
C1430	C1253	Kent	( C1430 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1431	C1253	Kent	( C1431 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1432	C1253	Kent	( C1432 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1435	C1253	Kent	( C1435 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1439	C1253	Kent	( C1439 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1447	C1253	Kent	( C1447 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1449	C1253	Kent	( C1449 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1452	C1253	Kent	( C1452 ( C1253 ( Blackhawk , Harosoy ) , Kent ) )
C1453	C1266R	C1253	( C1453 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1455	C1266R	C1253	( C1455 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1456	C1266R	C1253	( C1456 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1457	C1266R	C1253	( C1457 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C146	Dunfield	Midwest	( C146 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1471	C1266R	C1253	( C1471 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1473	C1266R	C1253	( C1473 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1475	C1266R	C1253	( C1475 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C1476	C1266R	C1253	( C1476 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )
C148	Dunfield	Midwest	( C148 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1483	C1266	C1265	( C1483 ( C1266 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1265 ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) ) )
C149	Dunfield	Midwest	( C149 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C150	Dunfield	Midwest	( C150 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1504	C1317-71	Amsoy	( C1504 ( C1317-71 , Amsoy ) )
C1506Y	C1317-71	Amsoy	( C1506Y ( C1317-71 , Amsoy ) )
C1508	C1317-71	C1253	( C1508 ( C1317-71 , C1253 ( Blackhawk , Harosoy ) ) )
C151	Dunfield	Midwest	( C151 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1512-44	CX413	CX412	( C1512-44 ( CX413 ( CX407 ( Amsoy , C1253 ( Blackhawk , Harosoy ) ) , CX412 ( Wayne , C1317 ) ( Wayne , C1317 ) ) , CX412 ( Wayne , C1317 ) ( Wayne , C1317 ) ) )
C1514	C1432	C1430	( C1514 ( C1432 ( C1253 ( Blackhawk , Harosoy ) ( Blackhawk , Harosoy ) , Kent ) , C1430 ( C1253 ( Blackhawk , Harosoy ) , Kent ) ) )
C1515	C1432	C1430	( C1515 ( C1432 ( C1253 ( Blackhawk , Harosoy ) ( Blackhawk , Harosoy ) , Kent ) , C1430 ( C1253 ( Blackhawk , Harosoy ) , Kent ) ) )
C1518	Amsoy	Cutler	( C1518 ( Amsoy , Cutler ) )
C1520	Bonus	Cutler	( C1520 ( Bonus , Cutler ) )
C1523	Beeson	L63-1397	( C1523 ( Beeson , L63-1397 ) )
C1528	Calland	L63-1397	( C1528 ( Calland , L63-1397 ) )
C1529	Calland	L63-1397	( C1529 ( Calland , L63-1397 ) )
C153	Dunfield	Midwest	( C153 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1532	L63-0007-1	Amsoy	( C1532 ( L63-0007-1 , Amsoy ) )
C154	Dunfield	Midwest	( C154 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1541	C1421	Calland	( C1541 ( C1421 , Calland ) )
C155	Dunfield	Midwest	( C155 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C1553	Williams	Beeson	( C1553 ( Williams , Beeson ) )
C1558	Williams	L69L-6-1	( C1558 ( Williams , L69L-6-1 ) )
C1559	Williams	L69L-6-1	( C1559 ( Williams , L69L-6-1 ) )
C156	Illini	Mandell	( C156 ( Illini ( A.K. , - ) , Mandell ) )
C1566	Beeson	PI_68788	( C1566 ( Beeson , PI_68788 ) )
C1573	C1421	Williams	( C1573 ( C1421 , Williams ) )
C1598	Wells	CX463-3	( C1598 ( Wells , CX463-3 ( Cutler , C1311 ( Wabash , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) ) ) )
C160	Illini	Mandell	( C160 ( Illini ( A.K. , - ) , Mandell ) )
C1603	Wells	C1512	( C1603 ( Wells , C1512 ) )
C162	Illini	Mandell	( C162 ( Illini ( A.K. , - ) , Mandell ) )
C1623	Harcor	L69U37-17-5	( C1623 ( Harcor , L69U37-17-5 ( Calland , Corsoy ) ) )
C1625	Century	Hodgson	( C1625 ( Century , Hodgson ) )
C1627	Century	Hodgson	( C1627 ( Century , Hodgson ) )
C1628	Century	Hodgson	( C1628 ( Century , Hodgson ) )
C163	Illini	Mandell	( C163 ( Illini ( A.K. , - ) , Mandell ) )
C1631	Hodgson	Cumberland	( C1631 ( Hodgson , Cumberland ) )
C1635	Union	Century	( C1635 ( Union , Century ) )
C1636	Union	Century	( C1636 ( Union , Century ) )
C1638	Century	Wells_II	( C1638 ( Century , Wells_II ) )
C164	Illini	Mandell	( C164 ( Illini ( A.K. , - ) , Mandell ) )
C1640	Century	-	( C1640 ( Century , - ) )
C1647	L69U40-16-4	Cumberland	( C1647 ( L69U40-16-4 ( Calland , Amsoy ) , Cumberland ) )
C1655	Hobbit	Century	( C1655 ( Hobbit , Century ) )
C1657	Hobbit	Century	( C1657 ( Hobbit , Century ) )
C1665	Nebsoy	A75-305022	( C1665 ( Nebsoy , A75-305022 ( Wye , IVR_4731 ( Amsoy , Wayne ) ) ) )
C167	Midwest	Dunfield	( C167 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C1678	Hobbit	Lakota	( C1678 ( Hobbit , Lakota ) )
C168	Midwest	Dunfield	( C168 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C1692	A77-314013	L73-4673	( C1692 ( A77-314013 ( A73-21030 , Williams ) , L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) ) )
C1695	Hobbit	Amsoy_71	( C1695 ( Hobbit , Amsoy_71 ) )
C170	Midwest	Dunfield	( C170 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C171	Midwest	Dunfield	( C171 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C1717	HW79015	Cumberland	( C1717 ( HW79015 ( A72-512 ( Amsoy , Wayne ) , Oakland ( L66L-137 ( Wayne , L57-0034 ( Clark , Adams ) ) , Calland ) ) , Cumberland ) )
C172	Midwest	Dunfield	( C172 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C1720	HW79015	A79-334010	( C1720 ( HW79015 ( A72-512 ( Amsoy , Wayne ) , Oakland ( L66L-137 ( Wayne , L57-0034 ( Clark , Adams ) ) , Calland ) ) , A79-334010 ( Pride_B216 ( Corsoy , Wayne ) , Land_O_Lakes_Max ) ) )
C1726	Century	-	( C1726 ( Century , - ) )
C1727	Century	-	( C1727 ( Century , - ) )
C173	Dunfield	MM-31	( C173 ( Dunfield ( PI_36846 , - ) , MM-31 ( Manchu ( PI_30593 , - ) , - ) ) )
C1732	Century_84	Harper	( C1732 ( Century_84 , Harper ) )
C1736	A80-244003	Century_84	( C1736 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Century_84 ) )
C1738	A80-244003	Century_84	( C1738 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Century_84 ) )
C174	Dunfield	MM-31	( C174 ( Dunfield ( PI_36846 , - ) , MM-31 ( Manchu ( PI_30593 , - ) , - ) ) )
C1742	A80-244003	Century_84	( C1742 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Century_84 ) )
C1747	A80-244003	Williams_82	( C1747 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Williams_82 ) )
C175	Dunfield	MM-31	( C175 ( Dunfield ( PI_36846 , - ) , MM-31 ( Manchu ( PI_30593 , - ) , - ) ) )
C1758	C1627	Harper	( C1758 ( C1627 ( Century , Hodgson ) , Harper ) )
C1764	Sparks	Century	( C1764 ( Sparks , Century ) )
C1768	Winchester	Harper	( C1768 ( Winchester , Harper ) )
C178	Dunfield	MM-21	( C178 ( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) ) )
C180	Dunfield	MM-21	( C180 ( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) ) )
C1813	C1655	Pella_86	( C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) )
C183	Dunfield	MM-21	( C183 ( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) ) )
C185	Dunfield	MM-31	( C185 ( Dunfield ( PI_36846 , - ) , MM-31 ( Manchu ( PI_30593 , - ) , - ) ) )
C1907	A87-296011	CX1039-99	( C1907 ( A87-296011 ( Harper , A80-346029 ( A75-204018 ( IVR_4731 ( Amsoy , Wayne ) , Wirth ) , BSR_301 ) ) , CX1039-99 ) )
C1939	CRS3-998-24-1	C1813	( C1939 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) )
C1944	CRS3-998-24-1	HC85-2206	( C1944 ( CRS3-998-24-1 , HC85-2206 ( Elf , Williams_82 ) ) )
C1963	HC86-4367	HS88-4909	( C1963 ( HC86-4367 ( Asgrow_A3127 ( Williams , Essex ) , Sprite_87 ) , HS88-4909 ( Conrad , Hayes ) ) )
C1979	IA3003	Stressland	( C1979 ( IA3003 , Stressland ) )
C1981	Olympus	CX1307-205	( C1981 ( Olympus , CX1307-205 ) )
C2	Dunfield	Midwest	( C2 ( Dunfield ( PI_36846 , - ) , Midwest ( PI_6556 , - ) ) )
C232	Midwest	Dunfield	( C232 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C233	Midwest	Dunfield	( C233 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C235	Midwest	Dunfield	( C235 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C240	Midwest	Dunfield	( C240 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) )
C39	Dunfield	-	( C39 ( Dunfield ( PI_36846 , - ) , - ) )
C4	Illini	Mandell	( C4 ( Illini ( A.K. , - ) , Mandell ) )
C40	Dunfield	-	( C40 ( Dunfield ( PI_36846 , - ) , - ) )
C425	T117	Mansoy	( C425 ( T117 ( AK114 ( Illini ( A.K. , - ) , - ) , PI_65394 ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C439	Dunfield	Mansoy	( C439 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C447	Dunfield	Mansoy	( C447 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C453	Dunfield	Mansoy	( C453 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C458	Dunfield	Mansoy	( C458 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C461	Dunfield	Mansoy	( C461 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C464	Dunfield	Mansoy	( C464 ( Dunfield ( PI_36846 , - ) , Mansoy ( Manchu ( PI_30593 , - ) , - ) ) )
C470	PI_54592	-	( C470 ( PI_54592 , - ) )
C490	Patoka	C171	( C490 ( Patoka , C171 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) ) )
C499	C143	C240	( C499 ( C143 ( PI_70218-2-6-7 , - ) , C240 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) ) )
C500	C143	C240	( C500 ( C143 ( PI_70218-2-6-7 , - ) , C240 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) ) )
C501	C143	C240	( C501 ( C143 ( PI_70218-2-6-7 , - ) , C240 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) ) )
C502	C143	C240	( C502 ( C143 ( PI_70218-2-6-7 , - ) , C240 ( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) ) ) )
C508	Patoka	L37-1355	( C508 ( Patoka , L37-1355 ( PI_81041 , - ) ) )
C509	L37-1355	Richland	( C509 ( L37-1355 ( PI_81041 , - ) , Richland ) )
C56	Illini	Mandell	( C56 ( Illini ( A.K. , - ) , Mandell ) )
C6	Illini	Mandell	( C6 ( Illini ( A.K. , - ) , Mandell ) )
C60	Illini	Mandell	( C60 ( Illini ( A.K. , - ) , Mandell ) )
C62	Illini	Midwest	( C62 ( Illini ( A.K. , - ) , Midwest ( PI_6556 , - ) ) )
C66	Dunfield	Manchu	( C66 ( Dunfield ( PI_36846 , - ) , Manchu ( PI_30593 , - ) ) )
C683	Mukden	Richland	( C683 ( Mukden ( PI_50523 , - ) , Richland ) )
C7	Illini	Mandell	( C7 ( Illini ( A.K. , - ) , Mandell ) )
